stop_lat,zone_id,stop_lon,stop_id,stop_desc,stop_name,location_type
37.306042411,1,-121.921633868,3149,,LEIGH & SOUTHWEST EXPWY,0
37.325549631,1,-121.931847624,2826,,BASCOM & OLIVE,0
37.327120826,1,-121.93189655,2827,,BASCOM & FOREST,0
37.315201991,1,-121.931671212,2821,,BASCOM & RENOVA,0
37.318220113,1,-121.931688406,2822,,BASCOM & BASILE,0
37.320271902,1,-121.931710944,2823,,BASCOM & SCOTT,0
37.150839429,1,-121.680740704,3386,,HALE & TILTON,0
37.153994777,1,-121.686833694,3387,,HALE & WILLOW SPRING,0
37.13972623,1,-121.66735542,3384,,HALE & LLAGAS,0
37.415427692,1,-122.076167215,5417,,PEAR & FREEDOM,0
37.133252017,1,-121.662540512,3382,,HALE & WRIGHT,0
37.136720933,1,-121.66552324,3383,,HALE & WRIGHT,0
37.1188911,1,-121.646174626,3380,,MONTEREY & COSMO,0
37.122735147,1,-121.648348321,3381,,MONTEREY & BISCEGLIA,0
37.41344529,1,-122.076043883,5418,,La AVENIDA & FREEDOM,0
37.157317623,1,-121.692164218,3388,,HALE & MADRONE,0
37.160989491,1,-121.69815952,3389,,HALE & LIVE OAK,0
37.408689031,1,-122.094280305,1409,,RENGSTORFF & JANE,0
37.411125895,1,-122.092856509,1408,,RENGSTORFF & MIDDLEFIELD,0
37.411284326,1,-121.922032912,1403,,TASMAN & MCCARTHY,0
37.413623892,1,-121.917451842,1402,,TASMAN & ALDER,0
37.401080869,1,-122.108259021,1407,,SHOWERS & LATHAM,0
37.412558838,1,-121.937843715,1406,,TASMAN & ZANKER,0
37.413611543,1,-121.932860565,1405,,TASMAN & MORGRIDGE,0
37.412599381,1,-121.928328588,1404,,TASMAN & CISCO,0
37.403360401,1,-122.112138736,692,,SAN ANTONIO & FAYETTE,0
37.355859078,1,-121.892433143,4217,,10TH & MISSION,0
37.35744066,1,-121.893623683,4216,,10TH & HEDDING,0
37.377145221,1,-122.035567668,1339,,WASHINGTON & CHARLES,0
37.377337165,1,-122.031172349,1338,,FRANCES & OLSON (SVLE TRANSIT CTR),0
37.350991,1,-121.884648,4212,,13TH & EMPIRE,0
37.333742735,1,-121.895746698,443,,SANTA CLARA & ALMADEN BLVD,0
37.334530832,1,-121.894206041,442,,SANTA CLARA & ALMADEN AVE,0
37.335406589,1,-121.89237246,441,,SANTA CLARA & MARKET,0
37.336437656,1,-121.890220951,440,,SANTA CLARA & 1ST,0
37.331807251,1,-121.906973971,447,,THE ALAMEDA & RHODES,0
37.331919419,1,-121.90456993,446,,THE ALAMEDA & BUSH,0
37.332065318,1,-121.901691929,445,,SANTA CLARA & MONTGOMERY,0
37.332353229,1,-121.898820365,444,,SANTA CLARA & DELMAS,0
37.350218578,1,-121.85283288,65,,KING & SAN ANTONIO,0
37.297886403,1,-121.922556881,3129,,LEIGH & HAMILTON PLACE,0
37.436883581,1,-122.122303509,4242,,LOUIS & COLORADO,0
37.417523745,1,-122.105758955,1542,,MIDDLEFIELD & MONTROSE,0
37.420265661,1,-122.110238449,1543,,MIDDLEFIELD & CHARLESTON,0
37.36123461,1,-121.891353668,3261,,OAKLAND & HORNING,0
37.342231638,1,-121.845569309,39,,KING & CHAUCER,0
37.345333318,1,-121.848495397,38,,KING & VIRGINIA,0
37.401550578,1,-122.104346149,1540,,CALIFORNIA & ORTEGA,0
37.367178193,1,-121.868596506,5579,,MABURY & KING,0
37.366654099,1,-121.869799494,5578,,MABURY & KING,0
37.36207278,1,-121.8648867,33,,KING & LAS PLUMAS,0
37.366254751,1,-121.869117983,32,,KING & MABURY,0
37.371777383,1,-121.87282482,31,,KING & BERRYESSA,0
37.370534982,1,-121.877194058,30,,BERRYESA FLEA MARKET,0
37.346626326,1,-121.849805751,37,,KING & HERMOCILLA,0
37.349498031,1,-121.852468077,36,,KING & SAN ANTONIO,0
37.352454106,1,-121.855360335,35,,KING & ALUM ROCK,0
37.35772868,1,-121.86058707,34,,KING & MCKEE,0
37.300584036,1,-121.772828893,1241,,SAN FELIPE & PASEO DE ARBOLES,0
37.306094303,1,-121.778170147,1240,,SAN FELIPE & DELTA,0
37.323400686,1,-121.960170047,643,,STEVENS CREEK & CYPRESS,0
37.294754174,1,-121.768103701,1242,,SAN FELIPE & OLD ESTATES,0
37.268305659,1,-121.878838116,3096,,ALMADEN & BRYAN,0
37.262154491,1,-121.876810525,3097,,ALMADEN & BRANHAM,0
37.27746797,1,-121.880024146,3094,,ALMADEN & FOXWORTHY,0
37.272829976,1,-121.878769814,3095,,ALMADEN & NEWBERRY,0
37.299097221,1,-121.767861118,1249,,YERBA BUENA & FOOTBRIDGE,0
37.331599035,1,-121.885830752,3265,,2ND & SAN CARLOS,0
37.2582243,1,-121.876351927,3098,,ALMADEN & CHERRY,0
37.252698433,1,-121.875764531,3099,,ALMADEN FASHION PLAZA,0
37.391229619,1,-121.85257109,5346,,BERRYESSA & SUMMER DALE,0
37.399223076,1,-122.100319902,1539,,CALIFORNIA & RENGSTORFF,0
37.396895442,1,-122.09442642,1538,,CALIFORNIA & ESCUELA,0
37.417755509,1,-122.132168762,339,,EL CAMINO & BARRON,0
37.328834503,1,-121.883776623,3267,,2ND & WILLIAM,0
37.407223723,1,-122.125467212,4391,,ARASTRADERO & SUZANNE,0
37.42478741,1,-122.145650991,335,,EL CAMINO & CALIFORNIA,0
37.426744996,1,-122.148299219,334,,EL CAMINO & OXFORD,0
37.420570323,1,-122.137603243,337,,EL CAMINO & HANSEN,0
37.330297245,1,-121.884862207,3266,,2ND & SAN SALVADOR,0
37.43462859,1,-122.157255717,331,,EL CAMINO & SAM MCDONALD,0
37.4368612,1,-122.159821088,330,,EL CAMINO & GALVEZ,0
37.429590353,1,-122.151525132,333,,EL CAMINO & SERRA,0
37.432226511,1,-122.154564464,332,,EL CAMINO & CHURCHILL,0
37.294081942,1,-121.962642866,4101,,HAMILTON & DARRYL,0
37.294053171,1,-121.964855911,4100,,HAMILTON & MARATHON,0
37.294150096,1,-121.953962449,4103,,HAMILTON & EDEN,0
37.294119917,1,-121.958100921,4102,,HAMILTON & LLEWELLYN,0
37.294148408,1,-121.942732288,4105,,HAMILTON & HARRISON,0
37.294122763,1,-121.948524659,4104,,HAMILTON & WINCHESTER,0
37.294177577,1,-121.930372757,4107,,HAMILTON & BASCOM,0
37.294167762,1,-121.934255972,4106,,HAMILTON & CREEKSIDE,0
37.294269313,1,-121.924735166,4109,,HAMILTON & NOTTINGHAM,0
37.294247374,1,-121.927150224,4108,,HAMILTON & APRIL,0
37.287626722,1,-121.960313827,4593,,SAN TOMAS & CAMPBELL,0
37.282357399,1,-121.92232877,3125,,LEIGH & DRY CREEK,0
37.230014009,1,-121.98054232,1188,,SANTA CRUZ & LOS GATOS-SARATOGA,0
37.395406253,1,-122.082825364,1523,,VILLA AND SHORELINE,0
37.308145674,1,-121.811530597,3898,,SILVER CREEK & CAPITOL,0
37.31090465,1,-121.814115243,3899,,KING & VANPORT,0
37.243217856,1,-121.889861751,2980,,MERIDIAN & BLOSSOM HILL,0
37.01912639,1,-121.574769297,3467,,MONTEREY & WELBURN,0
37.02192851,1,-121.576218414,3466,,MONTEREY & PIERCE,0
37.391502376,1,-122.080488287,1533,,CASTRO & CALIFORNIA,0
37.36904697,1,-122.078032206,5411,,EL CAMINO HOSPITAL,0
37.315653046,1,-122.033946694,845,,MCCLELLAN & FELTON,0
37.034721681,1,-121.582818111,3464,,MONTEREY & COHANSEY,0
37.041531316,1,-121.586311082,3463,,MONTEREY & BUENA VISTA,0
37.050005733,1,-121.590650586,3462,,MONTEREY & RUCKER,0
37.348783538,1,-121.950710894,4079,,BENTON & JEFFERSON,0
37.310177475,1,-122.017945603,841,,BOLLINGER & ALDERBROOK,0
37.338718829,1,-121.937781502,4075,,NEWHALL & WASHINGTON,0
37.339257391,1,-121.935196933,4074,,NEWHALL & ALVISO,0
37.338656641,1,-121.943434303,4077,,MONROE & NORMANDY,0
37.310407096,1,-122.014286259,840,,BOLLINGER & MILLER,0
37.337515623,1,-121.92824997,4071,,PARK & HEDDING,0
37.335373684,1,-121.92566732,4070,,PARK & EMORY,0
37.339742526,1,-121.931594771,4073,,NEWHALL & PARK,0
37.338911067,1,-121.929947781,4072,,PARK & DAVIS,0
37.332747166,1,-122.005735465,3967,,TANTAU & PRUNERIDGE,0
37.336338365,1,-122.005298269,3968,,TANTAU & FORGE,0
37.387559668,1,-121.859663054,2854,,BERRYESSA & CAPITOL,0
37.436636322,1,-121.884510513,3638,,PARK VICTORIA & CALAVERAS,0
37.439324935,1,-121.885377085,3639,,PARK VICTORIA & PARK HEIGHTS,0
37.436858437,1,-121.87893796,3636,,CALAVERAS & GADSEN,0
37.43620432,1,-121.8819053,3637,,CALAVERAS & CARNEGIE,0
37.436737723,1,-121.875682263,3634,,TEMPLE & BURLEY,0
37.43741281,1,-121.876410422,3635,,CALAVERAS & TEMPLE,0
37.431901399,1,-121.874031545,3632,,TEMPLE & WYLIE,0
37.434461355,1,-121.87489022,3633,,TEMPLE & CANTON,0
37.428076338,1,-121.871753749,3630,,SEQUOIA & CRATER LAKE,0
37.42990556,1,-121.873341273,3631,,TEMPLE & YOSEMITE,0
37.00558764,1,-121.565613171,234,,ALEXANDER & OLD GILROY,0
37.015133957,1,-121.572730148,3469,,MONTEREY & 1ST,0
37.002235023,1,-121.563966903,235,,ALEXANDER & 9TH,0
37.01721769,1,-121.573840893,3468,,MONTEREY & HOWSON,0
37.001155253,1,-121.562318579,236,,10TH & ALEXANDER,0
37.388349651,1,-122.003059019,2345,,DUANE & SAN RAFAEL,0
37.38827685,1,-122.006243271,2344,,DUANE & SANTA PAULA,0
37.38767372,1,-121.995647935,2347,,LAWRENCE & OAKMEAD,0
37.388414963,1,-122.000543678,2346,,DUANE & SAN SIMEON,0
37.388619071,1,-122.014641608,2341,,DUANE & FAIR OAKS,0
37.385473426,1,-122.017957506,2340,,MAUDE & FAIR OAKS,0
37.388202614,1,-122.008984374,2343,,DUANE & SAN LUISITO,0
37.388141586,1,-122.01160192,2342,,DUANE & SAN JUAN,0
37.137850117,1,-121.645118874,230,,MAIN & CARRIAGE LAMP,0
37.399317649,1,-121.999117747,2349,,LAKEBIRD & SILVERLAKE,0
37.396145563,1,-121.997157467,2348,,LAKEHAVEN & TWINLAKE,0
37.136277872,1,-121.647112927,231,,MAIN & GRAND PRIX,0
37.133904665,1,-121.650120357,232,,MAIN & CALLE MAZATAN,0
37.003892834,1,-121.566792749,233,,GILROY CALTRAIN STATION,0
37.221840757,1,-121.877187297,2987,,CAMDEN & MC ABEE,0
37.288152035,1,-121.821011579,3708,,YERBA BUENA & KAUAI,0
37.29451046,1,-122.032108242,2148,,DE ANZA & PROSPECT,0
37.404152245,1,-122.096690476,1889,,RENGSTORFF & CENTRAL,0
37.401164651,1,-122.09847629,1888,,RENGSTORFF & STANFORD,0
37.247892435,1,-121.789210298,3702,,MONTEREY & FLINTWELL,0
37.40446213,1,-121.995743185,4467,,LAWRENCE & TASMAN,0
37.269326592,1,-121.834401503,4464,,SNELL & SKYWAY,0
37.246131793,1,-121.786255674,3701,,MONTEREY & PALMWELL,0
37.287694672,1,-121.826793483,3706,,SYLVANDALE & SENTER,0
37.236798701,1,-121.789460029,4463,,SANTA TERESA LIGHT RAIL STATION,0
37.252762764,1,-121.79725626,3704,,MONTEREY & FORD,0
37.277994526,1,-121.833445475,3705,,SENTER & MONTEREY,0
37.337427899,1,-122.045973499,2125,,HOMESTEAD & KENNEWICK,0
37.337420154,1,-122.048976681,2124,,HOMESTEAD & MARY,0
37.322027403,1,-121.82668467,948,,TULLY & KING,0
37.314941421,1,-121.837111806,949,,TULLY & MC LAUGHLIN,0
37.320463346,1,-121.828390714,946,,TULLY & ALVIN,0
37.327611048,1,-121.810599255,947,,EASTRIDGE TRANSIT CENTER,0
37.313072903,1,-121.839494372,944,,TULLY & SHERLOCK,0
37.315352092,1,-121.835980745,945,,TULLY & MC LAUGHLIN,0
37.308505643,1,-121.846547724,943,,TULLY & SENTER,0
37.303875442,1,-121.860360762,940,,TULLY & MONTEREY,0
37.303979946,1,-121.853342952,941,,TULLY & 7TH,0
37.362501078,1,-121.834752987,3038,,ALUM ROCK & CAPITOL,0
37.392791408,1,-122.084579711,1594,,CALIFORNIA & SHORELINE,0
37.41774563,1,-121.857985063,2659,,PIEDMONT & TUNIS,0
37.419240719,1,-121.85912551,2658,,PIEDMONT & ROWLEY,0
37.407636923,1,-121.935527774,5176,,ZANKER & ALICANTE,0
37.423485181,1,-121.966573765,5175,,1ST & TONY P. SANTOS,0
37.417903751,1,-121.870218948,2653,,LANDESS & ASHWOOD,0
37.416036522,1,-121.874556938,2652,,LANDESS & MORRILL,0
37.413741121,1,-121.873865738,2651,,MORRILL & LANEVIEW,0
37.410080181,1,-121.870843677,2650,,MORRILL & CROPLEY,0
37.420805556,1,-121.860309725,2657,,PIEDMONT & MADRID,0
37.421223144,1,-121.862677104,2656,,LANDESS & EDGEHILL,0
37.420307705,1,-121.864745914,2655,,LANDESS & PARIS,0
37.363446285,1,-121.832798363,3039,,ALUM ROCK & PLEASANTRIDGE,0
37.262311044,1,-121.813850989,3416,,MONTEREY & EDENVIEW,0
37.200440417,1,-121.830667906,132,,MCKEAN & MARTWOOD,0
37.266856904,1,-121.821413065,3414,,MONTEREY & BRANHAM,0
37.264722773,1,-121.817874859,3415,,MONTEREY & BOUGAINVILLEA,0
37.264931137,1,-121.81756434,3412,,MONTEREY & BOUGAINVILLEA,0
37.330623384,1,-121.902333967,3413,,SAN JOSE CALTRAIN STATION,0
37.260626528,1,-121.810379494,3410,,MONTEREY & ROEDER,0
37.262557156,1,-121.813589914,3411,,MONTEREY & EDENVIEW,0
37.236480904,1,-121.789387621,3418,,SANTA TERESA LIGHT RAIL STATION,0
37.233036966,1,-121.787485097,3419,,SANTA TERESA & SAN IGNACIO,0
37.402259727,1,-121.93881193,1985,,RIVER OAKS & 1ST,0
37.397437388,1,-122.059976878,1354,,MIDDLEFIELD & WHISMAN,0
37.431415396,1,-122.098756148,2015,,MARINE & CASEY,0
37.427835,1,-122.097678,2014,,GARCIA & MARINE,0
37.431391056,1,-122.100500756,2016,,SAN ANTONIO & BAYSHORE,0
37.421255621,1,-122.087803251,2011,,CHARLESTON & LANDINGS,0
37.420907763,1,-122.083071822,2010,,CHARLESTON & HUFF,0
37.425343414,1,-122.093128511,2013,,GARCIA & SALADO,0
37.424106316,1,-122.090148287,2012,,GARCIA & AMPHITHEATER,0
37.378856955,1,-121.86383902,3562,,JACKSON & BLUEJACKET,0
37.373490639,1,-121.85840219,3563,,JACKSON & MABURY,0
37.382410552,1,-121.870204757,3560,,FLICKINGER & HIKIDO,0
37.379198447,1,-121.866505684,3561,,JACKSON & BERRYESSA,0
37.365766693,1,-121.850793234,3566,,JACKSON & MCKEE,0
37.363185594,1,-121.848225529,3567,,JACKSON & SAN JOSE REGIONAL MEDICAL,0
37.370314446,1,-121.855335482,3564,,JACKSON & ASHGLEN,0
37.36808568,1,-121.853129284,3565,,JACKSON & LANNING,0
37.332251584,1,-121.995332519,4594,,LAWRENCE & PRUNERIDGE,0
37.360953001,1,-121.846080529,3568,,JACKSON & ALEXIAN,0
37.358093867,1,-121.843225509,3569,,JACKSON & ALUM ROCK,0
37.419409807,1,-122.030182761,4484,,1ST & F STREET,0
37.417768025,1,-122.026916388,4485,,1ST & C STREET,0
37.409344415,1,-122.010619774,4486,,CROSSMAN & JAVA,0
37.414146529,1,-122.009012865,4487,,CROSSMAN & BALTIC,0
37.416910395,1,-122.035356366,4482,,J ST & 3RD,0
37.41956927,1,-122.034638347,4483,,J ST & 1ST,0
37.41215283,1,-122.000728536,4488,,CARIBBEAN & MOFFETT PARK,0
37.293171652,1,-121.833717276,4489,,CAPITOL & SENTER,0
37.222128239,1,-121.87620863,2903,,CAMDEN & MC ABEE,0
37.222224905,1,-121.872427649,2902,,CAMDEN & LITTLE FALLS,0
37.221061041,1,-121.866053067,2901,,CAMDEN & TRINIDAD,0
37.21875562,1,-121.861590712,2900,,CROWN & ALMADEN,0
37.309415107,1,-121.995280913,708,,MOORPARK & LAWRENCE,0
37.308823858,1,-121.993290052,709,,WILLIAMS & MOORPARK,0
37.225690514,1,-121.884767797,2905,,MERIDIAN & PASO LOS CERRITOS,0
37.221995255,1,-121.881610571,2904,,CAMDEN & MERIDIAN,0
37.310394328,1,-122.011676283,704,,BOLLINGER & MILLER,0
37.310620889,1,-122.008408436,705,,BOLLINGER & TULLIPAN,0
37.310156804,1,-122.002680514,706,,BOLLINGER & JOHNSON,0
37.309668289,1,-121.997896516,707,,BOLLINGER & WUNDERLICH,0
37.315546035,1,-122.033716286,700,,MCCLELLAN & FELTON,0
37.311975245,1,-122.030765324,701,,BOLLINGER & DE ANZA,0
37.309699075,1,-122.022938011,702,,BOLLINGER & BLANEY,0
37.310037857,1,-122.017517254,703,,BOLLINGER & ALDERBROOK,0
37.199986964,1,-121.836015024,88,,ALMADEN & MOUNTAIN SHADOW,0
37.202965042,1,-121.839783892,89,,ALMADEN & VIEWPOINT,0
37.44425473,1,-122.1665783,4940,,PALO ALTO CALTRAIN STATION,0
37.340037908,1,-121.842637655,762,,STORY & KING,0
37.41353475,1,-121.89988856,5317,,GREAT MALL / MAIN TRANSIT CENTER,0
37.38184167,1,-121.82691949,5316,,TOYON & MCKEE,0
37.38223279,1,-121.85477008,5314,,PENITENCIA CREEK TRANSIT CENTER,0
37.344314354,1,-121.913188963,1658,,COLEMAN & EMORY,0
37.342589116,1,-121.911363065,1659,,COLEMAN & TAYLOR,0
37.325579547,1,-121.799784483,1227,,QUIMBY & CARASTON,0
37.379735494,1,-121.971457296,2487,,SCOTT & OCTAVIUS,0
37.333960133,1,-121.894948203,410,,SANTA CLARA & ALMADEN BLVD,0
37.373728693,1,-121.859344549,1650,,MABURY & JACKSON,0
37.348211702,1,-121.91258166,1656,,HEDDING & SPRING,0
37.345950664,1,-121.914990187,1657,,COLEMAN & HEDDING,0
37.334637669,1,-121.893577664,411,,SANTA CLARA & ALMADEN AVENUE,0
37.323139383,1,-121.95938128,586,,STEVENS CREEK & CYPRESS,0
37.323159715,1,-121.955175872,587,,STEVENS CREEK & HENRY,0
37.323098133,1,-121.96584311,584,,STEVENS CREEK & BOYNTON,0
37.366117368,1,-121.828437636,3037,,WHITE & ALUM ROCK NS,0
37.323037715,1,-121.974323758,582,,STEVENS CREEK & KIELY,0
37.323075722,1,-121.969012651,583,,STEVENS CREEK & SARATOGA,0
37.322997255,1,-121.981359906,580,,STEVENS CREEK & PALACE,0
37.261867464,1,-121.928878443,1738,,CAMDEN & TAPER,0
37.398818247,1,-121.936970881,1984,,1ST & MONTAGUE,0
37.323167834,1,-121.953129525,588,,STEVENS CREEK & MAPLEWOOD,0
37.326777075,1,-121.947850557,589,,VALLEY FAIR TRANSIT CENTER,0
37.293480816,1,-121.922747076,3153,,LEIGH & HAMILTON,0
37.297039686,1,-121.922837754,3152,,LEIGH & HAMILTON PLACE,0
37.3011739,1,-121.922911092,3151,,LEIGH & STOKES,0
37.304228693,1,-121.92240522,3150,,LEIGH & DE ROSE,0
37.278676396,1,-121.923584924,3157,,LEIGH & HARRIS,0
37.282048844,1,-121.922551069,3156,,LEIGH & DRY CREEK,0
37.374130974,1,-121.872488617,2839,,BERRYESSA & KING,0
37.365428463,1,-121.871269825,2838,,MABURY & LENFEST,0
37.36284926,1,-121.875239522,2837,,MABURY & TAYLOR,0
37.358609132,1,-121.88000039,2836,,TAYLOR & 21ST,0
37.356852004,1,-121.883690751,2835,,TAYLOR & 17TH,0
37.355072737,1,-121.887444966,2834,,TAYLOR & 13TH,0
37.3534515,1,-121.89087254,2833,,TAYLOR & 10TH,0
37.352257836,1,-121.893372758,2832,,TAYLOR & 7TH,0
37.350648579,1,-121.896735226,2831,,TAYLOR & 4TH,0
37.349173243,1,-121.899873721,2830,,TAYLOR & 1ST,0
37.169673384,1,-121.709733727,3391,,HALE & SAN BRUNO,0
37.164588151,1,-121.704006902,3390,,HALE & MIRAMONTE,0
37.407872295,1,-122.109517231,5405,,SAN ANTONIO CIR & SHOWERS,0
37.173374947,1,-121.713468973,3392,,HALE & KALANA,0
37.186122445,1,-121.726561744,3395,,SANTA TERESA & RICHMOND,0
37.180731954,1,-121.720968327,3394,,SANTA TERESA & SCHELLER,0
37.201847431,1,-121.73691867,3397,,SANTA TERESA & BAILEY,0
37.191353592,1,-121.732056886,3396,,SANTA TERESA & LAGUNA,0
37.221936297,1,-121.762926829,3399,,SANTA TERESA & CHELTENHAM,0
37.22021551,1,-121.762091606,3398,,SANTA TERESA & BAYLISS,0
37.37910079,1,-121.85116876,1637,,MABURY & CAPITOL,0
37.311552959,1,-121.841841636,5409,,TULLY & GALVESTON,0
37.32054675,1,-121.91108675,5408,,RACE & AUZERAIS,0
37.31292676,1,-121.79955526,1260,,ABORN & SERPA,0
37.29099054,1,-121.816304467,3709,,YERBA BUENA & AMBROSE,0
37.40084891,1,-122.10857404,1541,,SHOWERS & LATHAM,0
37.347553926,1,-121.932436235,458,,EL CAMINO & THE ALAMEDA,0
37.35009909,1,-121.933770147,459,,EL CAMINO & CAMPBELL,0
37.412399527,1,-122.000448081,4468,,CARIBBEAN & MOFFETT PARK,0
37.333763757,1,-121.914498507,450,,THE ALAMEDA & HESTER,0
37.335325791,1,-121.916374837,451,,THE ALAMEDA & SCHIELE,0
37.337885355,1,-121.919460367,452,,THE ALAMEDA & TAYLOR,0
37.340080991,1,-121.922061494,453,,THE ALAMEDA & UNIVERSITY,0
37.341691902,1,-121.923967485,454,,THE ALAMEDA & MC KENDRIE,0
37.343454753,1,-121.9282292,455,,THE ALAMEDA & NEWHALL,0
37.4118602,1,-122.10592464,1267,,SAN ANTONIO & NITA (FS),0
37.330897513,1,-121.83420966,58,,KING & OCALA,0
37.399587935,1,-122.099479262,1887,,RENGSTORFF & CALIFORNIA,0
37.261865962,1,-121.925494398,1737,,CAMDEN & NEW JERSEY,0
37.249902314,1,-121.792574793,3703,,MONTEREY & GRANDWELL,0
37.322743809,1,-122.045465838,564,,STEVENS CREEK & MARY,0
37.261877586,1,-121.922750062,1736,,CAMDEN & LEIGH,0
37.244278237,1,-121.783164681,3700,,MONTEREY & SOUTHLAKE,0
37.347311326,1,-121.831924219,766,,STORY & JACKSON,0
37.437741217,1,-122.160358221,517,,EL CAMINO & EMBARCADERO,0
37.265058143,1,-121.977169686,5548,,POLLARD & YORK,0
37.275385069,1,-121.840212678,4465,,SNELL & CAPITOL EXPWY,0
37.344693154,1,-121.897047554,3263,,1ST & HAWTHORN,0
37.395706202,1,-121.860428373,4462,,MORRILL & IONE,0
37.399540446,1,-122.109657396,5540,,SHOWERS & EL CAMINO,0
37.400781669,1,-122.108310074,5541,,SHOWERS & LATHAM,0
37.265308802,1,-121.975964926,5546,,POLLARD & ABBOTT,0
37.265191442,1,-121.978103498,5547,,POLLARD & YORK,0
37.26413178,1,-121.986859886,5544,,POLLARD & MORE,0
37.287766982,1,-121.823829734,3707,,SYLVANDALE & NASH,0
37.32308347,1,-122.015123162,656,,STEVENS CREEK & WOLFE,0
37.323076662,1,-122.020008209,657,,STEVENS CREEK & PORTAL,0
37.323160798,1,-122.00695475,654,,STEVENS CREEK & TANTAU,0
37.323102498,1,-122.010906356,655,,STEVENS CREEK & FINCH,0
37.352217835,1,-122.069248366,1506,,FREMONT & TRUMAN,0
37.352277376,1,-122.072688392,1507,,FREMONT & KATHY,0
37.323200489,1,-121.990602521,650,,STEVENS CREEK & RODONOVAN,0
37.408057693,1,-121.899606836,3941,,MC CANDLESS & PENITENCIA CREEK,0
37.303087301,1,-121.89675103,3085,,LINCOLN & MINNESOTA,0
37.305103987,1,-121.898754947,3084,,LINCOLN & BRACE,0
37.298201397,1,-121.893304456,3087,,LINCOLN & PINE,0
37.300603259,1,-121.894315324,3086,,LINCOLN & WILLOW GLEN,0
37.310929053,1,-121.902948684,3081,,LINCOLN & LESTER,0
37.312217686,1,-121.903877589,3080,,LINCOLN & COE,0
37.306388055,1,-121.899698178,3083,,LINCOLN & MERIDITH,0
37.323048713,1,-122.027975601,659,,STEVENS CREEK & VISTA,0
37.396692471,1,-121.891037495,3945,,LUNDY & CONCORSE,0
37.391318355,1,-121.889568507,3947,,LUNDY & MCKAY,0
37.383184431,1,-122.00716724,4687,,STEWART & DEGUIGNE,0
37.321094903,1,-121.807886246,1264,,CAPITOL & WHISPERING HILL,0
37.322827775,1,-121.826191018,55,,KING & TULLY,0
37.339971318,1,-121.819758854,1884,,CAPITOL & OCALA,0
37.322755753,1,-122.027012891,568,,STEVENS CREEK & TORRE,0
37.322798613,1,-122.022398055,569,,STEVENS CREEK & BLANEY,0
37.299192281,1,-121.93152826,2816,,BASCOM & PAMLAR,0
37.33127052,1,-121.892671036,4008,,ALMADEN & PARK,0
37.342345867,1,-121.878234138,4009,,13TH & ST CLARA,0
37.002957405,1,-121.581608991,322,,6TH & MILLER,0
37.337645928,1,-122.002317807,3970,,HOMESTEAD & SWALLOW,0
37.337741477,1,-121.987096437,3973,,HOMESTEAD & POMEROY,0
37.33772878,1,-121.99255695,3972,,HOMESTEAD & PRINCETON,0
37.346085583,1,-121.974598895,3975,,BENTON & SONOMA,0
37.337780794,1,-121.982354604,3974,,HOMESTEAD & PEPPERTREE,0
37.34621335,1,-121.969912274,3977,,BENTON & LAS PALMAS,0
37.346116684,1,-121.972287043,3976,,BENTON & WHITE,0
37.346256506,1,-121.964639592,3979,,BENTON & LOS PADRES,0
37.346257036,1,-121.967501963,3978,,BENTON & MARY,0
37.44375005,1,-122.16576267,328,,PALO ALTO CALTRAIN STATION,0
37.439112544,1,-122.16239417,329,,EL CAMINO & PALM,0
37.424341741,1,-121.869553506,3629,,YELLOWSTONE & WESTRIDGE,0
37.420517712,1,-121.868252812,3628,,YELLOWSTONE & BUTANO,0
37.413210639,1,-121.854463066,3621,,PIEDMONT & FARTHING,0
37.411672486,1,-121.853495133,3620,,PIEDMONT & TRAFALGAR,0
37.4174177,1,-121.85746877,3623,,PIEDMONT & TUNIS,0
37.416294827,1,-121.856517324,3622,,PIEDMONT & CROPLEY,0
37.421127029,1,-121.860253795,3625,,PIEDMONT & MADRID,0
37.419315323,1,-121.858932352,3624,,PIEDMONT & ROWLEY,0
37.377782645,1,-122.038604188,1340,,WASHINGTON & PASTORIA,0
37.421490167,1,-121.862510165,3626,,LANDESS & EDGEHILL,0
37.311250867,1,-121.881151527,4128,,ALMA & LICK,0
37.367599443,1,-122.024692694,2330,,OLD SAN FRANCISCO & FAIR OAKS,0
37.391766694,1,-122.081964873,1595,,CALIFORNIA & BRYANT,0
37.368024447,1,-122.029537662,2332,,OLD SAN FRANCISCO & BAYVIEW,0
37.368172481,1,-122.03127093,2333,,OLD SAN FRANCISCO & CARROLL,0
37.374251679,1,-122.029771718,2334,,SUNNYVALE & MCKINLEY,0
37.377606844,1,-122.02843175,2335,,SUNNYVALE & RR-XING,0
37.382790306,1,-122.026636601,2336,,SUNNYVALE & CENTRAL,0
37.386042838,1,-122.025592861,2337,,SUNNYVALE & HAZELTON,0
37.387532822,1,-122.02425318,2338,,MAUDE & SUNNYVALE,0
37.386661001,1,-122.021575928,2339,,MAUDE & MORSE,0
37.378673378,1,-122.04284203,1341,,WASHINGTON & CARSON,0
37.378536442,1,-122.04527938,1291,,WASHINGTON & MATADERO,0
37.325936373,1,-121.900918761,3073,,MONTGOMERY & PARK,0
37.402644076,1,-122.106037788,1591,,CALIFORNIA & SHOWERS,0
37.327820601,1,-121.817557659,50,,TULLY & EASTRIDGE WAY,0
37.304717706,1,-121.826272266,3715,,MCLAUGHLIN & SYLVIA,0
